,movie_id,title,tags
410,411.0,바디 오브 라이즈,"The CIA’s hunt is on for the mastermind of a wave of terrorist attacks. Roger Ferris is the agency’s man on the ground, moving from place to place, scrambling to stay ahead of ever-shifting events. An eye in the sky ? a satellite link ? watches Ferris.  At the other end of that real-time link is the CIA’s Ed Hoffman, strategizing events from thousands of miles away. And as Ferris nears the target, he discovers trust can be just as dangerous as it is necessary for survival. spy journalist falsely accused based on novel or book dying and death jordan dubai intelligence agency beating terrorism secrecy 드라마 액션 스릴러 Ali Suliman Russell Crowe Mark Strong Leonardo DiCaprio Simon McBurney Ridley Scott"
411,412.0,볼트,"Bolt is the star of the biggest show in Hollywood. The only problem is, he thinks it's real. After he's accidentally shipped to New York City and separated from Penny, his beloved co-star and owner, Bolt must harness all his ""super powers"" to find a way home. hamster human animal relationship animal cat vs dog duringcreditsstinger dog cat friendship animal lead 모험 애니메이션 코미디 가족 John Travolta Greg Germann Malcolm McDowell Susie Essman James Lipton Mark Walton Miley Cyrus Chris Williams Byron Howard"
412,413.0,브리짓 존스의 일기,"A chaotic Bridget Jones meets a snobbish lawyer, and he soon enters her world of imperfections. holiday london, england england alcohol lovesickness telecaster parent child relationship birthday christmas party sexual frustration diary cigarette daughter lawyer reporter extramarital affair duringcreditsstinger woman director 드라마 코미디 로맨스 Renee Zellweger Sharon Maguire"
413,414.0,브리짓 존스의 일기: 열정과 애정,"Bridget Jones is becoming uncomfortable in her relationship with Mark Darcy. Apart from discovering that he's a conservative voter, she has to deal with a new boss, a strange contractor and the worst vacation of her life. london, england lovesickness thailand clumsy fellow to drop brick capture woman director 코미디 로맨스 Hugh Grant Colin Firth Renee Zellweger Beeban Kidron"
414,415.0,카,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters. car race route 66 porsche retirement friendship road trip rural area anthropomorphism los angeles, california aftercreditsstinger duringcreditsstinger 모험 애니메이션 코미디 가족 John Lasseter"
415,416.0,카 2,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage. car race sequel anthropomorphism best friend duringcreditsstinger 모험 애니메이션 코미디 가족 Owen Wilson Emily Mortimer Michael Caine Bonnie Hunt Jason Isaacs John Lasseter
416,417.0,카지노,"In early-1970s Las Vegas, low-level mobster Sam ""Ace"" Rothstein gets tapped by his bosses to head the Tangiers Casino. At first, he's a great success in the job, but over the years, problems with his loose-cannon enforcer Nicky Santoro, his ex-hustler wife Ginger, her con-artist ex Lester Diamond and a handful of corrupt politicians put Sam in ever-increasing danger. poker gambling casino drug abuse 1970s fbi overdose greed rise and fall car bomb alcoholism organized crime mafia money las vegas desert illegal prostitution 1980s 드라마 범죄 Robert De Niro Sharon Stone James Woods Joe Pesci Frank Vincent Pasquale Cajano Martin Scorsese"
417,418.0,007 카지노 로얄,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond?on his maiden mission as a 00 Agent?to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career. italy poker casino based on novel or book terrorist banker money free running torture british secret service montenegro 모험 액션 스릴러 Mads Mikkelsen Jeffrey Wright Giancarlo Giannini Daniel Craig Eva Green Caterina Murino Martin Campbell"
418,419.0,투모로우,"After years of increases in the greenhouse effect,  havoc is wreaked globally in the form of catastrophic hurricanes, tornadoes, tidal waves, floods and the beginning of a new Ice Age. Paleoclimatologist, Jack Hall tries to warn the world while also shepherding to safety his son, trapped in New York after the city is overwhelmed by the start of the new big freeze. saving the world library cataclysm climate change greenhouse effect tornado twister hurricane hail temperature drop ice age polar zone meteorology gulfstream barrier ice ice melting third world exodus evacuation climate natural disaster government disaster snow los angeles, california antarctica scientist cell phone environmental doomsday disaster movie helicopter crash disaster film 모험 액션 스릴러 SF Roland Emmerich"
419,420.0,좋은 친구들,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway. new york city prison based on novel or book florida 1970s mass murder irish-american drug trafficking gangster biography based on a true story murder organized crime gore mafia brooklyn, new york city crime epic tampa, florida 드라마 범죄 Martin Scorsese"
420,421.0,탑 건,"A heart-pounding combination of action, music and incredible aerial photography helped make Top Gun the blockbuster hit. of 1986. Top Gun takes a look at the danger and excitement that awaits every pilot at the Navy's prestigious fighter weapons school. Tom Cruise is superb as Lt. Pete ""Maverick"" Mitchell, a daring young flyer who's out to become the best. And Kelly McGillis sizzles as the civilian instructor who teaches Maverick a few things you can't learn in a classroom. loss of loved one lovesickness fighter pilot self-discovery pilot dying and death training camp air force airplane dangerous battle assignment u.s. navy hostility secret love cowardliness pilot school 모험 드라마 액션 Tony Scott"
421,422.0,분노의 질주 2,"It's a major double-cross when former police officer Brian O'Conner teams up with his ex-con buddy Roman Pearce to transport a shipment of ""dirty"" money for shady Miami-based import-export dealer Carter Verone. But the guys are actually working with undercover agent Monica Fuentes to bring Verone down. miami, florida car race sports car undercover street race los angeles, california demolition derby 액션 스릴러 범죄 Cole Hauser Paul Walker Tyrese Gibson Eva Mendes Ludacris Thom Barry John Singleton"
422,423.0,스피어,"The OSSA discovers a spacecraft thought to be at least 300 years old at the bottom of the ocean. Immediately following the discovery, they decide to send a team down to the depths of the ocean to study the space craft. They are the best of best, smart and logical, and the perfect choice to learn more about the spacecraft. ocean extraterrestrial technology space marine paranoia alien psychologist ocean floor deepsea spaceship crash 스릴러 SF 미스터리 Barry Levinson"
423,424.0,딥 임팩트,"A seven-mile-wide space rock is hurtling toward Earth, threatening to obliterate the planet. Now, it's up to the president of the United States to save the world. He appoints a tough-as-nails veteran astronaut to lead a joint American-Russian crew into space to destroy the comet before impact. Meanwhile, an enterprising reporter uses her smarts to uncover the scoop of the century. usa president nasa metereologist space mission comet natural disaster tsunami astronomer astronaut tidal wave woman director disaster movie disaster film 드라마 액션 SF Elijah Wood Morgan Freeman Robert Duvall Tea Leoni Maximilian Schell Vanessa Redgrave Mimi Leder"
424,425.0,넥스트,"Las Vegas showroom magician Cris Johnson has a secret which torments him: he can see a few minutes into the future. Sick of the examinations he underwent as a child and the interest of the government and medical establishment in his power, he lies low under an assumed name in Vegas, performing cheap tricks and living off small-time gambling ""winnings."" But when a terrorist group threatens to detonate a nuclear device in Los Angeles, government agent Callie Ferris must use all her wiles to capture Cris and convince him to help her stop the cataclysm. fortune teller religion and supernatural time travel time loop paranormal phenomena terrorism based on short story duringcreditsstinger vision of the future 액션 스릴러 SF Julianne Moore Peter Falk Nicolas Cage Thomas Kretschmann Lee Tamahori"
425,426.0,고스트 쉽,"After discovering a passenger ship missing since 1962 floating adrift on the Bering Sea, salvagers claim the vessel as their own. Once they begin towing the ghost ship towards harbor, a series of bizarre occurrences happen and the group becomes trapped inside the ship, which they soon learn is inhabited by a demonic creature. treasure cruise pilot ghost ship gore tugboat salvage supernatural horror deserted ship 공포 스릴러 미스터리 Steve Beck"
426,427.0,스페이스 잼,"Jokes fly as the Tune Squad takes on the Nerdlucks in a hardcourt game to decide if the Looney Tunes remain here... or become attractions at a far-off galactic off-ramp called Moron Mountain. The Nerdlucks have a monstrous secret weapon: they've stolen the skills of top NBA stars like Charles Barkley and Patrick Ewing and become Monstars. But that's not all, folks. The Tune Squad’s secret weapon just happens to be the finest player in this or any other universe. He's outta this world. So's the fun. sports basketball cartoon alien historical fiction doctor cartoon cat basketball team referee cartoon chicken cartoon skunk live action and animation michael jordan 애니메이션 코미디 SF 가족 Wayne Knight Theresa Randle Michael Jordan Brandon Hammond Larry Bird Joe Pytka"
427,428.0,맨 인 블랙 2,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement ? protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay ? who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy ? to reunite with the MIB before the earth submits to ultimate destruction. saving the world new york city secret identity undercover space marine illegal immigration deportation new identity flying saucer light firearm superhero alien buddy cop fictional government agency 모험 액션 코미디 SF Barry Sonnenfeld"
428,429.0,이온 플럭스,"400 years into the future, disease has wiped out the majority of the world's population, except one walled city, Bregna, ruled by a congress of scientists. When Æon Flux, the top operative in the underground 'Monican' rebellion, is sent on a mission to kill a government leader, she uncovers a world of secrets. martial arts dystopia surrealism based on cartoon shootout espionage infertility cyberpunk sabotage one against many woman director hand to hand combat human cloning 25th century 액션 스릴러 SF Sophie Okonedo Frances McDormand Pete Postlethwaite Charlize Theron Jonny Lee Miller Marton Csokas Amelia Warner Caroline Chikezie Yangzom Brauen Karyn Kusama"
429,430.0,텍사스 전기톱 연쇄살인사건,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a chainsaw-wielding killer and his family of equally psychopathic killers. trauma psychopath stalker friends remake murder gore hitchhiker chainsaw torture cannibal killer family 공포 Mike Vogel Jessica Biel Jonathan Tucker Eric Balfour Andrew Bryniarski Erica Leerhsen Marcus Nispel"
430,431.0,원 포 더 머니,"An unemployed lingerie buyer convinces her bail bondsman cousin to give her a shot as a bounty hunter. Her first assignment is to track down a former cop on the run for murder ? the same man who broke her heart years before. With the help of some friends and the best bounty hunter in the business, she slowly learns what it takes to be a true bounty hunter. bounty hunter based on novel or book romance framed bail jumper woman director 액션 코미디 범죄 John Leguizamo Debbie Reynolds Daniel Sunjata Katherine Heigl Patrick Fischler Sherri Shepherd Julie Anne Robinson"
431,432.0,아나콘다,"A ""National Geographic"" film crew is taken hostage by an insane hunter, who takes them along on his quest to capture the world's largest - and deadliest - snake. movie business predator snake expedition human vs nature amazon jungle creature hunting anaconda killer snake riverboat amazon river animal horror 모험 공포 스릴러 Owen Wilson Eric Stoltz Ice Cube Jon Voight Jennifer Lopez Luis Llosa"
432,433.0,메리다와 마법의 숲,"Brave is set in the mystical Scottish Highlands, where Merida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Merida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Merida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Merida’s quest ? and serving as comic relief ? are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall. scotland rebel bravery kingdom archer wish bear scot rebellious daughter turns into animal archery ruins aftercreditsstinger peace offering woman director quest rebelle 모험 판타지 애니메이션 액션 코미디 가족 Julie Walters Robbie Coltrane Emma Thompson Kevin McKidd Kelly Macdonald Billy Connolly Craig Ferguson Brenda Chapman Mark Andrews"
433,434.0,8 마일,"For Jimmy Smith, Jr., life is a daily fight just to keep hope alive. Feeding his dreams in Detroit's vibrant music scene, Jimmy wages an extraordinary personal struggle to find his own voice - and earn a place in a world where rhymes rule, legends are born and every moment… is another chance. individual street gang adolescence rap music hip-hop rhyme battle trailer park ghetto rapper ethnic stereotype single detroit, michigan battle rap 드라마 음악 Eminem Kim Basinger Mekhi Phifer Brittany Murphy Curtis Hanson"
434,435.0,첫 키스만 50번째,"Henry is a player skilled at seducing women. But when this veterinarian meets Lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. That's because the delightful Lucy has no short-term memory, so Henry must woo her day after day until he finally sweeps her off her feet. deja vu amnesia hawaii ladykiller veterinarian romantic comedy short term memory loss 코미디 로맨스 Dan Aykroyd Sean Astin Adam Sandler Lusia Strus Rob Schneider Drew Barrymore Peter Segal"
435,436.0,다크 섀도우,Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin. witch imprisonment vampire curse fish out of water chains gothic madness old house lost love angry mob 18th century ghost hidden room old mansion 판타지 코미디 Johnny Depp Michelle Pfeiffer Helena Bonham Carter Eva Green Jackie Earle Haley Chloe Grace Moretz Tim Burton
436,437.0,캐리비안의 해적: 블랙펄의 저주,"Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her. exotic island blacksmith east india company gold jamaica skeleton british empire governor pirate swashbuckler 18th century caribbean sea aftercreditsstinger pirate ship british navy tortuga 모험 판타지 액션 Orlando Bloom Keira Knightley Geoffrey Rush Gore Verbinski"
437,438.0,펠햄 123,"Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime. new york city hostage motorcycle crash remake new york subway subway train stock market subway tunnel aftercreditsstinger 액션 스릴러 범죄 John Turturro James Gandolfini Denzel Washington John Travolta Michael Rispoli Luis Guzman Ramon Rodriguez Victor Gojcaj Tony Scott"
438,439.0,트론: 새로운 시작,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world. artificial intelligence secret identity simulation super computer utopia computer program dystopia computer simulation sequel deception computer game 80's style autocracy light cycle 모험 액션 SF Olivia Wilde Joseph Kosinski"
439,440.0,아리스토캣,"When Madame Adelaide Bonfamille leaves her fortune to Duchess and her children?Bonfamille’s beloved family of cats?the butler plots to steal the money and kidnaps the legatees, leaving them out on a country road. All seems lost until the wily Thomas O’Malley Cat and his jazz-playing alley cats come to the aristocats’ rescue. paris, france cat butler return suspension inheritance goose kitten 1910s 모험 애니메이션 코미디 가족 Scatman Crothers Sterling Holloway Phil Harris Wolfgang Reitherman"
440,441.0,환타지아,"Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again. orchestra musical classical music wizard live action and animation 애니메이션 가족 David Hand James Algar Samuel Armstrong Ben Sharpsteen William Roberts Paul Satterfield Hamilton Luske Jim Handley Ford Beebe T. Hee Wilfred Jackson Norman Ferguson"
441,442.0,미녀와 야수,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within. prince castle rose musical princess beast la belle et la bete 판타지 애니메이션 로맨스 가족 Gary Trousdale Kirk Wise"
442,443.0,메가마인드,"Bumbling supervillain Megamind finally defeats his nemesis, the superhero Metro Man. But without a hero, he loses all purpose and must find new meaning to his life. saving the world date prison secret identity fish gun dna mayor anti hero rain museum one-sided love superhero anthropomorphism reporter duringcreditsstinger alien baby stronger villain invincible 애니메이션 액션 코미디 SF 가족 David Cross Brad Pitt Jonah Hill Will Ferrell Tina Fey Tom McGrath"
443,444.0,쿵푸팬더,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try. china martial arts kung fu restaurant shop strong woman bravery panda sensei anthropomorphism fighting ancient china master destiny aftercreditsstinger wuxia monkey warrior 모험 애니메이션 액션 코미디 가족 Lucy Liu Dustin Hoffman Angelina Jolie Jackie Chan Jack Black Mark Osborne John Stevenson"
444,445.0,아이스 에이지 2,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation. mammoth sloth ice age barrier ice ice melting iceberg flooding lovers deluge saber-toothed tiger 모험 애니메이션 코미디 가족 John Leguizamo Denis Leary Jay Leno Ray Romano Queen Latifah Josh Peck Seann William Scott Carlos Saldanha"
445,446.0,나 홀로 집에,"Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. But when a pair of bungling burglars set their sights on Kevin's house, the plucky kid stands ready to defend his territory. By planting booby traps galore, adorably mischievous Kevin stands his ground as his frantic mother attempts to race home before Christmas Day. holiday burglar slapstick little boy family relationships home invasion precocious child booby trap home alone suburban chicago mischievous child christmas kids on their own child rescue 코미디 가족 Chris Columbus"
446,447.0,신데렐라,"Cinderella has faith her dreams of a better life will come true. With help from her loyal mice friends and a wave of her Fairy Godmother's wand, Cinderella's rags are magically turned into a glorious gown and off she goes to the Royal Ball. But when the clock strikes midnight, the spell is broken, leaving a single glass slipper... the only key to the ultimate fairy-tale ending! loss of loved one based on novel or book mouse ball fairy prince musical midnight princess love orphan family evil stepmother fairy godmother cendrillon 판타지 애니메이션 로맨스 가족 Eleanor Audley Verna Felton Ilene Woods Hamilton Luske Wilfred Jackson Clyde Geronimi"
447,448.0,잠자는 숲속의 공주,"A beautiful princess born in a faraway kingdom is destined by a terrible curse to prick her finger on the spindle of a spinning wheel and fall into a deep sleep that can only be awakened by true love's first kiss. Determined to protect her, her parents ask three fairies to raise her in hiding. But the evil Maleficent is just as determined to seal the princess's fate. sleep magic fairy prince castle fairy tale kingdom musical kiss princess sleeping beauty knight dragon dungeon based on fairy tale 판타지 애니메이션 로맨스 가족 Mary Costa Bill Shirley Eleanor Audley Verna Felton Clyde Geronimi"
448,449.0,맨 인 블랙,"After a police chase with an otherworldly being, a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. Agent Kay and new recruit Agent Jay find themselves in the middle of a deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies. new york city secret identity undercover space marine illegal immigration deportation new identity giant cockroach cannon flying saucer stay permit superhero alien buddy cop fictional government agency 모험 액션 코미디 SF Barry Sonnenfeld"
449,450.0,폴라 익스프레스,"When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe. santa claus nerd faith bell beard north pole trestle ticket train travel christmas natalizio geni 모험 판타지 애니메이션 코미디 가족 Robert Zemeckis"
450,451.0,익스펜더블,"Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert, heavy weapons specialist, demolitionist, and a loose-cannon sniper. When the group is commissioned by the mysterious Mr. Church to assassinate the dictator of a small South American island, Barney and Lee visit the remote locale to scout out their opposition and discover the true nature of the conflict engulfing the city. tattoo martial arts sniper island mercenary bridge rescue escape church drugs blade duringcreditsstinger 모험 액션 스릴러 Jason Statham Sylvester Stallone Dolph Lundgren Eric Roberts Randy Couture Sylvester Stallone"
451,452.0,셜록 홈즈: 그림자 게임,"There is a new criminal mastermind at large (Professor Moriarty) and not only is he Holmes’ intellectual equal, but his capacity for evil and lack of conscience may give him an advantage over the  detective. paris, france london, england detective inspector steampunk buddy criminal mastermind 19th century 1890s 모험 액션 범죄 미스터리 Robert Downey Jr. Jude Law Noomi Rapace Guy Ritchie"
452,453.0,헝거게임: 판엠의 불꽃,"Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games.  Part twisted entertainment, part government intimidation tactic, the Hunger Games are a nationally televised event in which “Tributes” must fight with one another until one survivor remains.  Pitted against highly-trained Tributes who have prepared for these Games their entire lives, Katniss is forced to rely upon her sharp instincts as well as the mentorship of drunken former victor Haymitch Abernathy.  If she’s ever to return home to District 12, Katniss must make impossible choices in the arena that weigh survival against humanity and life against love. The world will be watching. based on novel or book revolution dystopia female protagonist bow and arrow game archery death match forced to kill based on young adult novel 모험 판타지 SF Josh Hutcherson Jennifer Lawrence Gary Ross"
453,454.0,타이탄의 분노,"Perseus tries to live a quieter life as a village fisherman while - dangerously weakened by humanity's lack of devotion - the gods are losing control of the long-imprisoned Titans and their ferocious leader, Kronos. underworld hades mythology greek mythology zeus perseus gods ancient greece ares based on myths, legends or folklore 모험 판타지 Bill Nighy Liam Neeson Ralph Fiennes Danny Huston Rosamund Pike Edgar Ramirez Sam Worthington Jonathan Liebesman"
454,455.0,본 슈프리머시,"When a CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive. berlin, germany assassin based on novel or book amnesia sniper lie sequel on the run shootout espionage foot chase exploding house one against many rail car dark past moscow, russia hand to hand combat action hero 드라마 액션 스릴러 Franka Potente Brian Cox Matt Damon Julia Stiles Paul Greengrass"
455,456.0,본 아이덴티티,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy?but who does he work for? paris, france barcelona, spain assassin based on novel or book secret identity amnesia sniper passport mission of murder lovers flashback escape shootout foot chase cell phone multiple identities surveillance camera hamburg, germany fishing boat langley virginia safe deposit box hand to hand combat action hero 드라마 액션 스릴러 미스터리 Franka Potente Matt Damon Doug Liman"
456,457.0,본 얼티메이텀,"Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him. paris, france corruption madrid, spain assassin based on novel or book europe prosecution dangerous fake identity revelation government interpol sequel flashback conspiracy shootout espionage motorcycle foot chase dark past langley virginia moscow, russia action hero security leak 드라마 액션 스릴러 미스터리 Matt Damon Paddy Considine Paul Greengrass"
457,458.0,로빈후드,"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey. robin hood archer knight sherwood forest historical fiction bow and arrow middle ages medieval king of england 12th century 모험 Cate Blanchett Russell Crowe Matthew Macfadyen Ridley Scott"
458,459.0,분노의 질주: 언리미티드,"Former cop Brian O'Conner partners with ex-con Dom Toretto on the opposite side of the law. Since Brian and Mia Toretto broke Dom out of custody, they've blown across many borders to elude authorities. Now backed into a corner in Rio de Janeiro, they must pull one last job in order to gain their freedom. car race fbi freedom escaped convict street race prison escape car crash heist organized crime on the run money fugitive police chase duringcreditsstinger 액션 스릴러 범죄 Paul Walker Tyrese Gibson Ludacris Vin Diesel Dwayne Johnson Jordana Brewster Sung Kang Elsa Pataky Gal Gadot Justin Lin"
459,460.0,퍼시 잭슨과 번개도둑,"Accident prone teenager, Percy discovers he's actually a demi-God, the son of Poseidon, and he is needed when Zeus' lightning is stolen. Percy must master his new found skills in order to prevent a war between the Gods that could devastate the entire world. based on novel or book monster greek mythology god poseidon ? lightning bolt fantasy world demigod based on young adult novel 모험 판타지 가족 Sean Bean Pierce Brosnan Steve Coogan Rosario Dawson Melina Kanakaredes Logan Lerman Brandon T. Jackson Jake Abel Alexandra Daddario Chris Columbus"
460,461.0,S.W.A.T. 특수기동대,"Hondo Harrelson recruits Jim Street to join an elite unit of the Los Angeles Police Department. Together they seek out more members, including tough Deke Kay and single mom Chris Sanchez. The team's first big assignment is to escort crime boss Alex Montel to prison. It seems routine, but when Montel offers a huge reward to anyone who can break him free, criminals of various stripes step up for the prize. liberation transport of prisoners special unit los angeles, california 액션 스릴러 범죄 Michelle Rodriguez LL Cool J Clark Johnson"
461,462.0,더블 타겟,"A marksman living in exile is coaxed back into action after learning of a plot to kill the president. Ultimately double-crossed and framed for the attempt, he goes on the run to track the real killer and find out who exactly set him up, and why?? philadelphia, pennsylvania corruption sniper fbi senator childlessness rifle sniper rifle 드라마 액션 스릴러 범죄 미스터리 Michael Pena Danny Glover Mark Wahlberg Elias Koteas Tate Donovan Rhona Mitra Louis Ferreira Kate Mara Jonathan Walker Antoine Fuqua"
462,463.0,원티드,"Doormat Wesley Gibson discovers that his recently murdered father - who Wesley never knew - belonged to a secret guild of assassins. After a leather-clad sexpot drafts Wesley into the society, he hones his innate killing skills and turns avenger. loss of loved one assassin secret society mission of murder revenge rejuvenation 액션 스릴러 범죄 Morgan Freeman Thomas Kretschmann James McAvoy Angelina Jolie Timur Bekmambetov"
463,464.0,다이 하드 2,"Off-duty cop John McClane is gripped with a feeling of deja vu when, on a snowy Christmas Eve in the nation’s capital, terrorists seize a major international airport, holding thousands of holiday travelers hostage. Renegade military commandos led by a murderous rogue officer plot to rescue a drug lord from justice and are prepared for every contingency except one: McClane’s smart-mouthed heroics. ambush helicopter journalist based on novel or book airport hand grenade fistfight cop sequel snow shootout officer involved shooting los angeles, california terrorism explosion church sabotage commando walkie talkie swat team air traffic control snowmobile action hero 액션 스릴러 Bruce Willis William Sadler Reginald VelJohnson Bonnie Bedelia Dennis Franz Franco Nero John Amos Renny Harlin"
464,465.0,다이 하드 3,"New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration. new york city bomb taxi riddle robbery detective helicopter gold subway fbi ship fistfight police sequel deception flashback shootout explosion simon says dump truck aqueduct action hero federal reserve bank 액션 스릴러 Bruce Willis Samuel L. Jackson Jeremy Irons John McTiernan"
465,466.0,다이 하드 4.0,"John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure. washington dc, usa hostage fbi kidnapping hacker transport of prisoners ex-cop sequel cyber terrorism action hero based on magazine, newspaper or article 액션 스릴러 Bruce Willis Justin Long Mary Elizabeth Winstead Timothy Olyphant Len Wiseman"
466,467.0,제5원소,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity. new york city flying car clone taxi cyborg egypt future stowaway space travel dystopia race against time arms dealer love alien priest end of the world shootout police chase cab driver cyberpunk cult film archaeologist space opera military opera singer resort hotel futuristic city ancient evil cruise liner good versus evil hovercar 모험 판타지 액션 스릴러 SF Bruce Willis Milla Jovovich Gary Oldman Ian Holm Luc Besson"
467,468.0,패트리어트 - 늪 속의 여우,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son. rebel southern usa loss of loved one martial arts general patriotism passion insurgence daughter south carolina epic based on a true story sword fight gore mission historical fiction soldier patriot 18th century american revolution revolutionary war 드라마 액션 역사 전쟁 Roland Emmerich"
468,469.0,분노의 질주,"Dominic Toretto is a Los Angeles street racer suspected of masterminding a series of big-rig hijackings. When undercover cop Brian O'Conner infiltrates Toretto's iconoclastic crew, he falls for Toretto's sister and must choose a side: the gang or the LAPD. street gang car race undercover auto-tuning street race los angeles, california aftercreditsstinger duringcreditsstinger 액션 스릴러 범죄 Paul Walker Vin Diesel Michelle Rodriguez Jordana Brewster Rob Cohen"
469,470.0,분노의 질주: 도쿄 드리프트,"In order to avoid a jail sentence, Sean Boswell heads to Tokyo to live with his military father. In a low-rent section of the city, Shaun gets caught up in the underground world of drift racing car race car journey car mechanic car garage auto-tuning street race drifting tokyo, japan 드라마 액션 스릴러 범죄 Justin Lin"
